Owner,Project,File Path,Is Helm Template,apiVersion,Has Behavior,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
qbitkit,qbitkit,cloud/kubernetes/qbitkit-docs-hpa.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
cloud-design-dev,tech-lab-demos,demo-app-v3/openshift/hpa.yaml,False,autoscaling/v2,True,2,8,Resource,cpu,Utilization,50
cloud-design-dev,tech-lab-demos,demo-app-v3/openshift/hpa.yaml,False,autoscaling/v2,True,2,8,Resource,memory,Utilization,60
RipulHandoo,College-Project-Hub,K8s/deployment.yml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,1
jackjie2016,zero-mall2,service/user/api/user-api2.yaml,False,autoscaling/v2beta1,False,3,10,Resource,cpu,,
jackjie2016,zero-mall2,service/user/api/user-api2.yaml,False,autoscaling/v2beta1,False,3,10,Resource,memory,,
jackjie2016,zero-mall,service/user/api/user-api2.yaml,False,autoscaling/v2beta1,False,3,10,Resource,cpu,,
jackjie2016,zero-mall,service/user/api/user-api2.yaml,False,autoscaling/v2beta1,False,3,10,Resource,memory,,
MukeshTatrari,core_framework,config-server/tcp_edd_configuration_server/devops/env/hpa/prod-east-2.yaml,False,autoscaling/v1,False,10,30,resource,cpu,Utilization,50
jylhakos,DevOpsWithKubernetes,GKE/Go/k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
jylhakos,DevOpsWithKubernetes,GKE/Go/k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
qualifiedlit,aks-app-routing-operator,pkg/manifests/fixtures/nginx/default_version/kube-system.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,operator-deploy/sas-bases/base/components/sas-visual-analytics/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/sas-bases/base/components/sas-visual-analytics/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-visual-analytics/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-visual-analytics/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
pmh-only,cocktail-bar,_cocktails/241217_globalarch_bp/manifest/ap/token.yml,False,autoscaling/v2,False,2,64,Resource,cpu,Utilization,50
pmh-only,cocktail-bar,_cocktails/241217_globalarch_bp/manifest/ap/token.yml,False,autoscaling/v2,False,2,64,Resource,memory,Utilization,50
cc-ai,floods-backend,k8s/shared/hpa.yml,False,autoscaling/v2beta1,False,1,3,Resource,cpu,,
mn2tech,Viya4-nm2tech,deploy/resources/generation/sas-bases/base/components/sas-batch/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,operator-deploy/sas-bases/base/components/sas-batch/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/sas-bases/base/components/sas-batch/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-batch/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
solo-io,aoa-catalog,environments/gloo-gateway/gateway-api/1.18/with-istio-helm-ambient/tiered-app/1-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
solo-io,aoa-catalog,environments/gloo-gateway/gateway-api/1.18/with-ilm-ambient/singlecluster/tiered-app/1-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
solo-io,aoa-catalog,environments/gloo-gateway/gateway-api/1.18/with-ilm-ambient/multicluster/cluster2/tiered-app/1-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
solo-io,aoa-catalog,environments/gloo-gateway/gateway-api/1.18/with-ilm-ambient/multicluster/cluster1/tiered-app/1-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/sas-bases/base/components/sas-cas-control/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/sas-bases/base/components/sas-cas-control/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-cas-control/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/sas-bases/base/components/sas-score-definitions/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-cas-control/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/sas-bases/base/components/sas-score-definitions/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-score-definitions/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-score-definitions/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
nhatanh2709,devsecops-k8s-movie-web,k8s-seft-manager-aws-v2-istio/manifests/movie-web-frontend/frontend/frontend-autoscale-v2.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
deekshith-b48,poligap-kroolo,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,85
deekshith-b48,poligap-kroolo,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
0nouman0,kroolo-poligap,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,85
0nouman0,kroolo-poligap,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
0nouman0,poligap_app,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,85
0nouman0,poligap_app,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
SAQLAINAP,kroolo-jarvis-,enterprise-search-frontend-dev-repo-amar/k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,85
SAQLAINAP,kroolo-jarvis-,enterprise-search-frontend-dev-repo-amar/k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
flexer89,ecommerce-app,deployments/shipments.yaml,False,autoscaling/v2,False,1,4,Resource,cpu,Utilization,70
hdml-github,hdml,deploy/k8s/minikube/hpa/gateway.yml,False,autoscaling/v2,False,2,4,Resource,cpu,Utilization,90
hdml-github,hdml,deploy/k8s/minikube/hpa/gateway.yml,False,autoscaling/v2,False,2,4,Resource,memory,Utilization,90
kamlesh-nb,perf-comp,deploy-hpa/apps/springapi.yaml,False,autoscaling/v1,False,1,4,resource,cpu,Utilization,80
PressFToCode,test_task_mindbox,kuber.yml,False,autoscaling/v1,False,2,10,Resource,cpu,Utilization,60
Atlan-test,Atlantest,HPA/FrontendHPA.yml,False,autoscaling/v2beta2,False,1,10,Resource,cpu,Utilization,50
sebastian-colomar,dockercoins,cchillida/kube-compose-2.yaml,False,autoscaling/v2beta2,False,2,22,Resource,memory,Utilization,50
s1tishlinux,take-home-assessment,part2/k8s-deployment.yml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
s1tishlinux,take-home-assessment,part2/k8s-deployment.yml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
Kamikaze-Kiwi,BingoBlitz,.kubernetes/gameservice-hpa.yaml,False,autoscaling/v1,False,1,15,resource,cpu,Utilization,50
Azure,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/full-with-ssl-passthrough.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
danieleschmidt,wasm-shim-for-torch,deployment/global-production-manifest.yaml,False,autoscaling/v2,True,10,1000,Resource,cpu,Utilization,70
danieleschmidt,wasm-shim-for-torch,deployment/global-production-manifest.yaml,False,autoscaling/v2,True,10,1000,Resource,memory,Utilization,80
danieleschmidt,wasm-shim-for-torch,deployment/global-production-manifest.yaml,False,autoscaling/v2,True,10,1000,Pods,http_requests_per_second,AverageValue,1000
pragadees196,fampay-hodor,k8s/hodor_pod_autoscaler.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,75
sttewiee,blog-flask,k8s/hpa-prod.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,60
sttewiee,blog-flask,k8s/hpa-prod.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,70
Wael-BenAbid,pfe,kubernetes/autoscaling/frontend-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
Wael-BenAbid,pfe,kubernetes/autoscaling/frontend-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
golibs-starter,golib-sample,k8s/worker/main.qc.yml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,75
pluralsh,plural-artifacts,gcp-config-connector/helm/gcp-config-connector/templates/0-cnrm-system.yaml,True,autoscaling/v2beta2,False,2,20,Resource,cpu,Utilization,90
pluralsh,plural-artifacts,gcp-config-connector/helm/gcp-config-connector/templates/0-cnrm-system.yaml,True,autoscaling/v2beta2,False,2,20,Resource,memory,Utilization,90
SiruX21,jobtracker,backend/k8s/04-autoscaling.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
SiruX21,jobtracker,backend/k8s/04-autoscaling.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/cnieg_clamapi.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
southsidedean,linkerd-demos,hazl-tar-orders-playground/orders-topo-hpa/warehouse-chicago.yaml,False,autoscaling/v2,True,3,5,Resource,cpu,Utilization,25
Soubarniya,kubernetes-deployment,myhpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,,
Soubarniya,kubernetes-deployment,myhpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,memory,,
AletheiaFact,aletheia,hpa.yml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,70
parinamzn,manifest-sample-app,deploy.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
liano99,pr8_final,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
JasonLiuLiuLiuLiu,DotNetCoreOnK8S,hpa-v2.yaml,False,autoscaling/v2beta2,False,2,10,Resource,cpu,Utilization,50
GF-Hackaton-2025,service-processor,k8s/hpa.yml,False,autoscaling/v2,True,1,2,Resource,cpu,Utilization,10
meecha-org,meecha-k8s,app.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,50
ZackButcher,hybrid-demo,istio.yaml,False,autoscaling/v2beta1,False,1,1,Resource,cpu,,
ZackButcher,hybrid-demo,istio.yaml,False,autoscaling/v2beta1,False,1,8,Resource,cpu,,
ZackButcher,hybrid-demo,istio.yaml,False,autoscaling/v2beta1,False,1,1,Resource,cpu,,
inevity,k8smetal,hpa.yaml,False,autoscaling/v1,False,1,30,resource,cpu,Utilization,10
0990livne,alexandra-docker-project,HPA.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
kushalbhana,Chessmasters-multiplayer,manifest.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
kushalbhana,Chessmasters-multiplayer,manifest.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
kushalbhana,Chessmasters-multiplayer,manifest.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
hxwxdmhd,NoxGuard---NoxPanel,k8s/deployment.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
hxwxdmhd,NoxGuard---NoxPanel,k8s/deployment.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
mdapps95,keptn-klt,cf-hpa.yaml,False,autoscaling/v2,False,1,5,Object,cpu-throttling,AverageValue,95000m
lordbagel42,tators-dashboard-infra,hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
adityagaikwad888,monster-game,k8s/hap.yml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,50
adityagaikwad888,monster-game,k8s/hap.yml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,60
Vahe101,trainaing-app,hpa.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,50
nowll,kubernates-collage-project,hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
AAkakarot,go-argo-app,k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,80
elijun831,qiskit-on-docker,k8s/hpa.yml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
elijun831,qiskit-on-docker,k8s/hpa.yml,False,autoscaling/v2,False,1,10,Resource,memory,Utilization,50
scholzj,demo-autoscaling-apache-kafka-with-strimzi,03-hpa.yaml,False,autoscaling/v2,True,3,5,Resource,cpu,Utilization,90
Karina-gt,K8S-HPA,Hpa.yaml,False,autoscaling/v2,False,2,8,Resource,memory,Utilization,60
pplmx,LearningFastAPI,k8s/app.yml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,85
pplmx,LearningFastAPI,k8s/app.yml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,85
jakubbujny,article-scale-containers-and-eks,hpa.yml,False,autoscaling/v2beta1,False,1,10,Resource,cpu,,
SriLakshmiPolavarapu,KubeServe---ML-Model-Deployment-with-Kubernetes-and-Docker,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
KhovalOVO,CI_pr8,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
PakornBank,go-backend-example,k8s/hpa.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
PakornBank,go-backend-example,k8s/hpa.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
chatgut,MicroServiceAuth,hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
psbds,aks_autoscaller_demo,deployment/hpa.yaml,False,autoscaling/v2beta2,True,1,10,Resource,cpu,Utilization,50
psbds,aks_autoscaller_demo,deployment/hpa.yaml,False,autoscaling/v2beta2,True,1,10,Resource,memory,Utilization,50
Msocial123,Citi-RedHatOpenShift,Hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,60
alejandroroig,autoescalado-hpa,hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
koriditmeyer,ecommerceBackendMVC,hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,80
andrewferguson,corekube-worker,full.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,5
GenoShaSha,UserService_BeMyPet,scaling.yml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
DevOps-Tim1-CDEF,Backend-Socket,hpa.yaml,False,autoscaling/v2,False,2,30,Resource,cpu,Utilization,50
danieltohzh,nusiss-capstone-SE31-team3,hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,50
lsandrade,kubernetes-test,hpa.yaml,False,autoscaling/v1,False,1,15,resource,cpu,Utilization,75
fadex022,formation_cka,hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,,
nandhukrishnan30,inter,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
AvAOtaku,HPA-Ingress,hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,70
azizrosyid,latihan-kubernetes,hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,70
will-ondrik,containerized_express_app,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,15
AntonioArtimonte,Ponderada-Murilo-2025-2,k8s.yaml,False,autoscaling/v2,False,2,8,Resource,cpu,Utilization,50
AntonioArtimonte,Ponderada-Murilo-2025-2,k8s.yaml,False,autoscaling/v2,False,2,8,Resource,memory,AverageValue,200Mi
MatheusSilvaSouza1,tech-challenge,webapi.yml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,80
wasifahmed-sudo,webapp-docker-kubernetes,k8s/hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,75
OguriCapp,sit323-2025-HD-project,hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
HafsahTariq-03,BOOK-MANAGEMENT-SYS-A04,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,50
ZahinAbrar,Text-to-Image-Generation,hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
parkminju20211126,as-is-architecture,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,40
viniciusfcf,hpa-jvm-gc-demo,hpa.yaml,False,autoscaling/v2,True,1,10,,,,
LuanCavalcanti07,hpatest,hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
Purdue-ECE-461,project-2-project-2-16,hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,,,
NachoNievaG,kubernetes_test,hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
NachoNievaG,kubernetes_test,hpa.yaml,False,autoscaling/v2,False,1,10,Resource,memory,Utilization,70
NorthsideShawty,CI-PR8,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
matyushkim,mindbox,hpa.yaml,False,autoscaling/v2,True,2,5,Resource,cpu,Utilization,70
matyushkim,mindbox,hpa.yaml,False,autoscaling/v2,True,2,5,Resource,memory,Utilization,85
matyushkim,mindbox,hpa.yaml,False,autoscaling/v2,True,2,5,External,requests_per_second,AverageValue,1000
devopsbykunal,Modern-Restaurant-UI-main,deploy.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
NikolaiES,Kube101,scaler.yaml,False,autoscaling/v2,True,2,5,Resource,cpu,Utilization,50
kcsarrdah,Linkedin-info-extractor,hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
Kvnbbg,Vision-Week-Virtual-Exploration,hpa.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,70
Kvnbbg,Vision-Week-Virtual-Exploration,hpa.yaml,False,autoscaling/v2,True,3,20,Resource,memory,Utilization,80
Kvnbbg,Vision-Week-Virtual-Exploration,hpa.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
Kvnbbg,Vision-Week-Virtual-Exploration,hpa.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
Epa26,TU4-ArquiSW,hpa.yaml,False,autoscaling/v1,False,2,10,resource,cpu,Utilization,50
benjosiah,udacity-project-3,hpa.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
grupo27-6soat-fiap,grupo27-6soat-fiap-foodtech-fase04-produto-service,k8s/hpa.yml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
mohib988,Hpa-and-loadBalancing-with-Kubernetes,my-hpa.yaml,False,autoscaling/v2,True,1,4,Resource,cpu,Utilization,10
mohib988,Hpa-and-loadBalancing-with-Kubernetes,my-hpa.yaml,False,autoscaling/v2,True,1,4,Resource,memory,Utilization,75
abhijit-choudhury,eks-fargate-solr,hpa.yml,False,autoscaling/v2beta2,False,2,3,Resource,memory,AverageValue,10Mi
gaddam-akshay,kubernets,hpa.yml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
Hadishamil,kube-manifest,hpa.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
deepblue597,k8s-tutorial,hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
james-freitas,fc-k8s,k8s/hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,25
HCODE-Collab,Mugisha_Herve_Devops,hpa.yaml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
HCODE-Collab,Mugisha_Herve_Devops,hpa.yaml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
HCODE-Collab,Mugisha_Herve_Devops,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,60
HCODE-Collab,Mugisha_Herve_Devops,hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,70
cosimoiaia,FastAPI-RAG,k8s/hpa.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,80
cosimoiaia,FastAPI-RAG,k8s/hpa.yaml,False,autoscaling/v2,True,1,10,Resource,memory,Utilization,80
umamahesh571,grocery-app,k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
umamahesh571,grocery-app,k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
umamahesh571,grocery-app,k8s/hpa.yaml,False,autoscaling/v2,False,2,8,Resource,cpu,Utilization,70
umamahesh571,grocery-app,k8s/hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
umamahesh571,grocery-app,k8s/hpa.yaml,False,autoscaling/v2,False,1,6,Resource,cpu,Utilization,70
umamahesh571,grocery-app,k8s/hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
jjeong1015,k8s-hpa-autoscaling,hpa.yaml,False,autoscaling/v2,True,2,5,Resource,cpu,Utilization,20
bhaveshittadwar,live-stream-kubernetes,hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
ncsham,httpserver,hpa.yaml,False,autoscaling/v2,False,1,2,Object,http_requests_per_second,Value,100000m
ttsirinop,MLOps-embedding-model,hap.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
ttsirinop,MLOps-embedding-model,hap.yaml,False,autoscaling/v2,False,2,10,Resource,memory,AverageValue,800Mi
teperwoman,template,asg.yaml,False,autoscaling/v1,False,1,10,resource,cpu,Utilization,50
jrione,kubernetes-lab,hpa.yaml,False,autoscaling/v2,True,1,5,Resource,cpu,Utilization,50
jrione,kubernetes-lab,hpa.yaml,False,autoscaling/v2,True,1,5,Resource,memory,Utilization,70
Rawat123-hub,Self-Healing-Kubernetes-Cluster-with-HPA,hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
CtrlPy,airflow-kubernetes-example,hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,50
CtrlPy,airflow-kubernetes-example,hpa.yaml,False,autoscaling/v2,False,1,2,Resource,memory,Utilization,50
Montu9,PFSwChO_Zad1,hpa.yaml,False,autoscaling/v1,False,1,6,resource,cpu,Utilization,50
Josephfremont,projet-groupe-docker,hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,50
Josephfremont,projet-groupe-docker,hpa.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,50
cemsumer,TaskManager,hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,50
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,False,autoscaling/v2beta1,False,1,5,Resource,cpu,,
