Owner,Project,File Path,apiVersion,Is Helm Template,raw_length
agfianf,fastapi-kubernetes,003-hpa-deployment/003-hpa-deploy-fastapi-app.yaml,autoscaling/v2,False,682
p-georgiadis,Azure_E-Commerce_Platform,infrastructure/k8s/base/frontend-service.yaml,autoscaling/v2,False,4545
trungdd-aws,k8s-manifest-repo,base/flask-hpa.yaml,autoscaling/v2,False,386
llmdeveloper47,llm-query-expansion,k8s/hpa.yaml,autoscaling/v2,False,914
mulyosyahidin,spring-boot-vocasia-microservices,k8s-hpa/nginx-app-hpa.yaml,autoscaling/v2,False,613
app-piums,PIUMS-BACKEND,infra/k8s/base/hpa.yaml,autoscaling/v2,False,3121
solo-io,solo-cop,blogs/gloo-edge-canary-flagger-demo/base/active/1-hpa.yaml,autoscaling/v2beta2,False,453
mmorejon,once-upon-a-time-k8s,hpa/hpa.yaml,autoscaling/v1,False,303
hnrm110901-cell,zhilian-os,k8s/hpa.yaml,autoscaling/v2,False,1235
SAWADOGO-Imaane,Projet_DevOps,kubernetes/05-hpa.yaml,autoscaling/v2,False,1008
100-hours-a-week,18-team-timeline-cloud,argocd/manifests/frontend/hpa.yaml,autoscaling/v2,False,944
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama34binstruct_comb/level_3/config_5.yaml,autoscaling/v2beta1,False,1310
bmendonca3,k8s-auto-fix,data/manifests/the_stack_sample/sample_4983.yaml,autoscaling/v1,False,303
Harbr-Foundation,Harbr-Router,kubernetes/hpa.yml,autoscaling/v2,False,518
elonerajeev,Multi-Cloud-DevOps-Deployment-Platform,k8s/backend/hpa.yaml,autoscaling/v2,False,507
authify,authify,k8s/hpa.yaml,autoscaling/v2,False,888
camilalm01,Grupo6-ENOVA,k8s/services/chat/deployment.yaml,autoscaling/v2,False,3978
d2jvkpn,playground,services/demo-api/deployments/k8s_demo-api/k8s.prod.yaml,autoscaling/v2,False,4397
eduardoSalazarCarrillo,KCD_Mexico_Universidades,labs/nivel-3-uso-intermedio/modulo-09-escalamiento/lab-13-hpa/initial/hpa.yaml,autoscaling/v2,False,636
bmendonca3,k8s-auto-fix,data/live_cluster/batch_1k/0632_the_stack_sample_sample_4983.yaml,autoscaling/v1,False,303
TanviKulkarni02,MLops_mentalhealth_riskprediction,kubernetes/frontend-hpa.yml,autoscaling/v2,False,380
Vahe101,trainaing-app,hpa.yaml,autoscaling/v2,False,402
gerred,stickerkit,k8s/hpa.yaml,autoscaling/v2,False,763
blitzy-public-samples,linkedin-recruiter-zfmk15,src/backend/kubernetes/analysis-service.yaml,autoscaling/v2,False,3198
wafflestudio,waffle-world-oci,argocd/snutt-prod/snutt-timetable/snutt-timetable.yaml,autoscaling/v2,False,3054
akshay-greenlang,Code-V1_GreenLang,deployment/kubernetes/schema-service/hpa.yaml,autoscaling/v2,False,2523
Molezinif,kubernetes-adventure,k8s/2-hpa.yaml,autoscaling/v1,False,255
Saoudyahya,gitops-repo_ArgoCD,base/data/postgresql/payment-postgres/HPA.yaml,autoscaling/v2,False,917
michaelhorsler,Portal-Api,AKS-hpa.yaml,autoscaling/v2,False,934
bmendonca3,k8s-auto-fix,data/live_cluster/batch_1k_clean/0632_the_stack_sample_sample_4983.yaml,autoscaling/v1,False,303
felixti,agentic-pipeline-ingestor,azure/aks-deployment.yaml,autoscaling/v2,False,15254
Craneyboy222,tooljet-ai-native-platform-for-building-internal-tools,performance/*.yaml,autoscaling/v2beta2,False,944
blueglasses1995,api-scaling-demo,netflix-like/k8s/video-streaming-service.yaml,autoscaling/v2,False,2855
EP05P2F5,citasalud-f5-backend,k8s/hpa.yaml,autoscaling/v2,False,981
98labs,docker-erpnext,documentation/deployment-guides/gcp/kubernetes-manifests/erpnext-frontend.yaml,autoscaling/v2,False,4520
SaulCondoriM,k8s-iac-project,manifests/hpa.yaml,autoscaling/v2,False,861
AFKD98,LLM_devops,config_v2_feedback/generated_configs_v2/dask/qwen_cot/level_5/config_6.yaml,autoscaling/v2beta2,False,1935
QAGIw3,Q3,infra/kubernetes/base/h2m/hpa.yaml,autoscaling/v2,False,1382
SiruX21,jobtracker,backend/k8s/04-autoscaling.yaml,autoscaling/v2,False,1028
Aka-sh11,mlops,k8s/hpa.yaml,autoscaling/v2,False,731
herbert-li,fibonacci-seq-deploy,base/hpa.yaml,autoscaling/v2,False,1200
nihalsingh571,internrecom,k8s/hpa-backend.yaml,autoscaling/v2,False,941
goldenjeffempire,echoverse,k8s/hpa.yaml,autoscaling/v2,False,1000
vzwjustin,Context-memory,k8s/deployment.yaml,autoscaling/v2,False,7953
1k-off,aidlc-demo,dotnet-app-sample/deployment/k8s/hpa.yaml,autoscaling/v2,False,906
100-hours-a-week,3-team-Tasteam-cloud,v3-k8s/manifests/app/base/spring-boot/hpa.yaml,autoscaling/v2,False,691
HeadySystems,Heady-Testing,src/services/heady-auto-success/heady-auto-success.manifest.yaml,autoscaling/v2,False,4764
evankanderson,knative-config-packaging,base/eventing-source/eventing-source/1.0.2/8-mt-channel-broker.yaml,autoscaling/v2beta2,False,20634
GMH233,mini_k8s,cmd/kubectl/testyaml/hpa-cpu.yaml,v1,False,558
Central-University-IT-prod,2025-final-command-team-8-backend,k8s/admin.yaml,autoscaling/v2,False,1724
tkdlqm2,infrastructure-as-code,kubernetes/deployment/25-frontend-hpa.yaml,autoscaling/v2,False,818
NinePiece2,LOL-Bootcamp-Tracker,Kubernetes/LOL-Bootcamp-Tracker-Deployment.yaml,autoscaling/v2,False,18420
AFKD98,LLM_devops,config_v2_feedback/generated_configs_v2/redis/llama_cot/level_4/config_6.yaml,autoscaling/v2beta2,False,2488
Carrerajorge,Iliagpt.io,k8s/hpa.yaml,autoscaling/v2,False,2069
mnafisa100,devops-midterm-2025,k8s/frontend-hpa.yaml,autoscaling/v2,False,751
chaseSpace,k8s-tutorial-cn,hpa_nginx_behavior.yaml,autoscaling/v2,False,1445
manutej,insurance-claims-fraud-detection,deployment/kubernetes/hpa.yaml,autoscaling/v2,False,3465
couchbaselabs,programmez-magazine,4_couchbase-autoscaler.yaml,autoscaling/v2beta2,False,1941
mehmetkamil,Comp,firstspingproject/k8s/deployment.yaml,autoscaling/v2,False,5159
phonginreallife,devops-stacks-learning,Kubernetes/manual-deployment/hpa.yaml,autoscaling/v1,False,280
rlozi99,metamedical_front_ops,base/deployment.yaml,autoscaling/v2,False,1465
gaurav-997,MLOPS_FLIGHT_DELAY_PREDICTION,k8s/hpa.yaml,autoscaling/v2,False,729
ntu-ben,GRLScaler,macK8S/HPA/redis/cpu-40/hpa-redis-cpu-40.yaml,autoscaling/v2,False,833
ashishkr1999,ai-book-summary-platform,k8s/tier4/api-gateway.yaml,autoscaling/v2,False,2764
Azora-OS,azora,apps/azora-buildspaces/k8s/buildspaces-deployment.yaml,autoscaling/v2,False,4364
ahmedeagle,k8s-distributed-laravel,base/laravel/laravel-hpa.yaml,autoscaling/v2,False,3357
ronny854,prueba-tecnica-devsu-ronny-tabango,k8s/hpa.yaml,autoscaling/v2,False,1563
Parth-Vasave,Message-Deduplication-Idempotency-Framework,k8s/hpa-consumer.yaml,autoscaling/v2,False,1266
TechChallengeFernandoMelim,FastFoodTotem,k8s/api-hpa.yaml,autoscaling/v2,False,405
bumblebee47293,distributed_ai_inference_and_coordination_platform,k8s/base/hpa.yaml,autoscaling/v2,False,2757
planmanager,uppycompanion,infra/kube/companion/companion-kube.yaml,autoscaling/v1,False,2135
bsctl,go-web-app,autoscaler/webapp-hpav2.yaml,autoscaling/v2beta2,False,358
XParadoxGOD,windsurf-project,k8s/hpa.yaml,autoscaling/v2,False,1203
liuning0820,jmeter-k8s,k8s/tool/wiremock/wiremock-pod-autoscaler.yaml,autoscaling/v1,False,258
rupac4530-creator,super-builder-platform,kubernetes/deployment.yml,autoscaling/v2,False,4544
platinummonkey,spoke,deployments/kubernetes/spoke-hpa.yaml,autoscaling/v2,False,1131
DhamodharReddy,gitlabzabbix,Zabbix/zabbix-files/kubernetes.yaml,autoscaling/v2beta1,False,12130
olin-med,ponderada_hpa,k8s/hpa.yaml,autoscaling/v2,False,1231
RYANCOAL9999,DisSystem,kubernetes/scaling/hpa_publisher.yaml,autoscaling/v1,False,683
kubernetes-practical-guide,examples,ch7.4.2/manifests/mattermost/mattermost-hpa.yaml,autoscaling/v2beta1,False,362
donaldfilimon,wdbx_python,kubernetes/service.yaml,autoscaling/v2,False,2047
mwashburn160,pipeline-builder,deploy/aws/ec2/k8s/platform.yaml,autoscaling/v2,False,4478
startup-x44,org-auth-api,k8s/hpa.yaml,autoscaling/v2,False,981
Craneyboy222,10-best-real-estate-crm-software-in-2025,performance/*.yaml,autoscaling/v2beta2,False,1073
tribofustack,ms-financial,k8s/api-hpa.yaml,autoscaling/v2,False,360
ggx-commerce,shared-business-logics,ai-services/Backend/Java/content-document-processing/ai-document-classification-service/k8s/hpa.yaml,autoscaling/v2,False,1314
DHinode,CRV_AutoScaling_IaC,k8s/backend-hpa.yml,autoscaling/v2,False,352
Harvey2806,Harvey-housesigma-interview,k8s/frontend.yaml,autoscaling/v2,False,2310
mutesasiratimo,kcca_kla_connect_api,k8s/hpa.yaml,autoscaling/v2,False,1003
it-incubator,devops-masterclass,k8s/backend-hpa.yaml,autoscaling/v2,False,368
JinwonPark,arisu1000,autoscaling/autoscaling.yaml,autoscaling/v1,False,317
Alexmarques11,Backstage,k8s/digitalocean/14-gateway-deployment.yaml,autoscaling/v2,False,2540
color275,k8s-manifest-repo,base/flask-hpa.yaml,autoscaling/v1,False,292
dmarmijosa,generadoec,k8s/hpa.yaml,autoscaling/v2,False,811
adamatdevops,mlifecycle-orchestrator,infrastructure/kubernetes/base/hpa.yaml,autoscaling/v2,False,1605
resource-watch,loadtest,k8s/loadtest.yaml,autoscaling/v1,False,1788
alejandrodgz,citizen-affiliation-service,k8s/hpa.yaml,autoscaling/v2,False,893
CLD3rd-Team4,Infra,argocd/platform/config.yaml,autoscaling/v2,False,2845
davidcaiqifan,cs3219-project-ay2122-2122-s1-g4,k8/hpa/mongodb-hpa.yaml,autoscaling/v1,False,263
afnersirait,personal-website,k8s/hpa.yaml,autoscaling/v2,False,842
PosTech-SOAT,Payment,k8s/payment-hpa.yaml,autoscaling/v2,False,413
kubernetes-practical-guide,examples,ch7.3.3/manifests/mattermost/mattermost-hpa.yaml,autoscaling/v2beta1,False,362
polyglot-microservices-org,notes-service,k8s/hpa.yaml,autoscaling/v2,False,354
jaaymes,mui-curso-beta,k8s/hpa.yaml,autoscaling/v2,False,887
kenplusplus,cloud-native-demos,elastic_inference/kubernetes/scale/hpa-infer-car-fp32-on-metric-cpu.yaml,autoscaling/v1,False,330
chanwit,eks-profile-demo,base/base/knative-install.yaml,autoscaling/v2beta1,False,62103
MengchengHan,task-manager-k8s,k8s/api-hpa.yml,autoscaling/v2,False,727
urraji,weather-app,k8s/hpa.yaml,autoscaling/v2,False,381
safevoice009,Safevoice-cto,k8s/hpa.yaml,autoscaling/v2,False,963
AlejandrVilla,cloud-project,k8s/hpa/hpa-server.yaml,autoscaling/v2,False,356
edsontecno,fiap_04_pagamento,k8s/hpa.yml,autoscaling/v2,False,523
southsidedean,linkerd-demos,hazl-tar-orders-playground/orders-topo-hpa/warehouse-boston.yaml,autoscaling/v2,False,2280
kubernetes-practical-guide,examples,ch7.4.6/manifests/mattermost/mattermost-hpa.yaml,autoscaling/v2beta1,False,362
mnafisa100,devops-midterm-2025,k8s/hpa.yaml,autoscaling/v2,False,1067
kabab,argocd-test,base/hpa.yaml,autoscaling/v2,False,343
zenobiuszeto,banking-strawman-capabilities,infra/k8s/hpa.yml,autoscaling/v2,False,1550
ubcctf,maplectf-2022-infra-public,kubernetes/challenges/clipper-chip.yaml,autoscaling/v2,False,1911
Joseleno,MBA-Peo-microservices,k8s/hpa/faturamento-hpa.yaml,autoscaling/v2,False,866
anthonysnk,Kubernetes-docker-AWS,Kubernetes/horizontal pod autoscaler/hpa.yaml,autoscaling/v2beta2,False,373
SaFFireGHOST,spe-final-project,k8s/hpa.yaml,autoscaling/v2,False,3730
kubernetes-practical-guide,examples,ch7.4.5/manifests/mattermost/mattermost-hpa.yaml,autoscaling/v2beta1,False,362
geekychris,java_dns,k8s/hpa.yaml,autoscaling/v2,False,886
tannerbroberts,about-time,infrastructure/kubernetes/backend-hpa.yaml,autoscaling/v2,False,894
AFKD98,LLM_devops,config_v2_feedback/generated_configs_v2/pgsql/llama_none/level_3/config_4.yaml,autoscaling/v2,False,3285
rafi-gemhar33,rafi-devops-capstone,kubernetes/upg-loadme-hpa.yaml,autoscaling/v2beta2,False,773
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/codellama34binstruct_rag/level_3/config_6.yaml,autoscaling/v1,False,1489
4592adarsh,cluster-deployments,HPA pods/memory&Cpu.yaml,autoscaling/v2beta2,False,503
christiaan78,cloudlab,gitops/apps/base/podinfo/backend/hpa.yaml,autoscaling/v2,False,334
spyker77,jelly,deploy/web/hpa.yaml,autoscaling/v2,False,358
mwashburn160,pipeline-builder,deploy/minikube/k8s/reporting.yaml,autoscaling/v2,False,4384
IBMStockTrader,collector,manifests/deploy-openshift.yaml,autoscaling/v1,False,7977
hxwxdmhd,NoxPanel_Suite_WIP,k8s/deployment.yaml,autoscaling/v2,False,3690
Alex-Zeo,TalkGPT,k8s/mcp-deployment.yaml,autoscaling/v2,False,2808
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/qwen_comb_cot/level_3/config_2.yaml,autoscaling/v1,False,1264
seanchatmangpt,erlmcp,gitops/base/hpa.yaml,autoscaling/v2,False,1187
Soontao,cloud-native-cap,deployment.yml,autoscaling/v2beta2,False,3624
syswe,workloads-predictional-scaling-operators,manifests/hpa-baseline.yaml,autoscaling/v2,False,476
HeadySystems,heady-ai,services/heady-seventeen-swarm/heady-seventeen-swarm.manifest.yaml,autoscaling/v2,False,6633
Oleg-Loginov-analyst,Analytics,Kubernetes/Deployments/deployment-3-autoscaling.yaml,autoscaling/v2beta1,False,990
Siar-Akbayin,microservice-sample-online-shop,benchmark/baseline-old/abrupt-start-stop/11-27-25_00-21_CPU=50_USERS=0-120-0_HOLD=MAX-3--MIN-7__RAMP-UP=120_RAMP-DOWN=120_REPEAT=5/run-repeated/vm-11-30_04-22-MIN_USERS=0-HOLD_LOW=0-MAX_USERS=120-RAMP_UP_RATE=120-HOLD_MAX_FOR=3m-HOLD_MIN_FOR=7m-REPEAT=5-LOCUST_WORKERS=5/orderservice-hpa.yaml,autoscaling/v2,False,382
AFKD98,LLM_devops,config_v2_feedback_v2/generated_configs/dask/codellama34binstruct_rag/level_3/config_6.yaml,autoscaling/v1,False,1489
ErdemAslans,Kubernetes-Orchestrated-Multi-Agent-Intelligence-Enterprise-Customer-Service-Architecture,kubernetes/hpa.yaml,autoscaling/v2,False,1103
keyporttech,k8sci,crds/1_tekton-pipeline-v0.18.1.yaml,autoscaling/v2beta1,False,70005
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-data-explorer-app/resources.yaml,autoscaling/v2,False,6717
IntelKamlesh,KedaDemo-Consumer,openshift/custom-metrics-autoscaler.yaml,autoscaling/v2,False,3450
eddiefcisneros-eks,mark-2,tutorials/lessons/142/istiod/autoscale.yaml,autoscaling/v2,False,571
FabianSchurig,kubernetes-euro2016,exampleHelloWorld.yaml,autoscaling/v1,False,1116
kally123,splitter,infrastructure/kubernetes/base/deployments/balance-service.yaml,autoscaling/v2,False,4337
karthi07,hasura-next-todo,k8s-manifest/tutorials/backend/hasura/tutorial-site/hpa.yaml,autoscaling/v2beta2,False,519
virtengine,virtengine,deploy/kubernetes/base/hpa.yaml,autoscaling/v2,False,1085
aurelius-in,DriftHawk,gitops/rollouts/ops-bot-hpa.yaml,autoscaling/v2,False,329
HeadySystems,Heady-Staging,services/heady-seventeen-swarm/heady-seventeen-swarm.manifest.yaml,autoscaling/v2,False,6633
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama34binstruct_rag/level_3/config_6.yaml,autoscaling/v1,False,1489
majeed4u,kustomization-deployment-laravel,overlays/dev/hpa-patch.yaml,autoscaling/v2,False,281
A3nktr0,orchestrator,manifests/api-gateway.yaml,autoscaling/v2,False,1097
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama7binstruct/level_3/config_8.yaml,autoscaling/v2beta1,False,1604
joaocampelo3,energy-consumption-monolithic-migration-decomposition,PhaseFive/RabbitMQ/RabbitMQ.yaml,autoscaling/v2,False,1362
dxas90,network-stats,k8s/base/hpa.yaml,autoscaling/v2beta2,False,794
gilShin,jx3-demo2,config-root/namespaces/tekton-pipelines/tekton-pipeline/tekton-pipelines-webhook-horizontalpodautoscaler.yaml,autoscaling/v2beta1,False,1565
AliyunContainerService,alibaba-cloud-metrics-adapter,examples/sls.yaml,autoscaling/v2beta2,False,2438
meghrajpawar1232,Tutorials,lessons/143/istiod/autoscale.yaml,autoscaling/v2,False,571
Altinn,dialogporten-frontend-manifests,manifests/apps/frontend/base/resources.yaml,autoscaling/v2,False,3212
tasty-savings,ts-infra,overlays/prod/backend/backend-hpa.yml,autoscaling/v2,False,496
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-drive-app/resources.yaml,autoscaling/v2,False,6017
Aymenmz,order-processing-system,deployments/kubernetes/order-service.yaml,autoscaling/v2,False,2139
oneconvergence,kubeflow-manifests,common/knative/knative-eventing/base/upstream/mt-channel-broker.yaml,autoscaling/v2beta2,False,17975
WilliamsJose,terraform-eks-cluster,kubernetes/hpa.yaml,autoscaling/v2,False,479
berciuke,fitTrack,k8s-manifests/hpa/order-service-hpa.yaml,autoscaling/v2,False,497
brienze1,crypto-bot-infra,build/rancher/eks/crypto-bot-accounts/hpa.yml,autoscaling/v2,False,604
codedynamitegroup,backend-programming-learning-system-infra,temp/production/kubernetes/5_application-deployment.yml,autoscaling/v2,False,14258
vfarcic,linkerd-demo,kustomize/overlays/flagger/hpa.yaml,autoscaling/v1,False,282
itavoro,distributed-task-queue-system,k8s/worker-hpa.yaml,autoscaling/v2,False,850
sdebruyn,learn-k8s,ratings-api-hpa.yaml,autoscaling/v2beta2,False,348
fatihkayas,base-overlays,overlays/dev/hpa.yaml,autoscaling/v2,False,336
juanfajardo-saroa,apis_microservicios,Deployment-API-Seguimiento-PRD.yaml,autoscaling/v1,False,2891
Danyyl,FastContest,manifest_1.yaml,autoscaling/v2,False,10594
J-Hoplin,Docker-n-K8S-Lecture-Note,Kubernetes/kubernetes-16-autoscaling/manifest/horizontal-pod-autoscaler.yaml,autoscaling/v2,False,759
b56-clouddevops,payment,k8-deploy.yaml,autoscaling/v2,False,1419
tamv,jenkinsx-local,config-root/namespaces/tekton-pipelines/tekton-pipeline/tekton-pipelines-webhook-horizontalpodautoscaler.yaml,autoscaling/v2beta1,False,1565
Azure,aks-app-routing-operator,pkg/manifests/fixtures/nginx/dalec/default_version/internal-with-custom-http-errors-cert-and-service.yaml,autoscaling/v1,False,11042
lab-gke-se,tenant-hpc-1,config/kubernetes/pubsub-autoscaler.yaml,autoscaling/v2,False,496
HeadySystems,Heady-Testing,services/heady-seventeen-swarm/heady-seventeen-swarm.manifest.yaml,autoscaling/v2,False,6633
cogirep,gitops-vault,config-root/namespaces/tekton-pipelines/tekton-pipeline/tekton-pipelines-webhook-horizontalpodautoscaler.yaml,autoscaling/v2beta1,False,1565
chornonoh-vova,affine-self-hosted,overlays/production/hpa.yaml,autoscaling/v2,False,372
sleepytmzd,fat32-api-avengers,k8s/campaign-service.yaml,autoscaling/v2,False,1909
nbryleibanez,kubernetes-tutorial,gitops/apps/hello-nginx/hpa.yaml,autoscaling/v2,False,373
azmodan991,codeby-devops,lesson23/wordpress-hpa.yaml,autoscaling/v2,False,706
Andrew50,peripheral,config/deploy/k8s/worker.yaml,autoscaling/v2,False,3746
pranaysuyash,avia_new,k8s_deployment_configs.yaml,autoscaling/v2,False,11925
joaocampelo3,energy-consumption-monolithic-migration-decomposition,PhaseThree/RabbitMQ/RabbitMQ.yaml,autoscaling/v2,False,1362
oracle,coherence-operator,examples/200_autoscaler/manifests/hpa.yaml,autoscaling/v2beta2,False,633
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-data-studio-app/resources.yaml,autoscaling/v2,False,6131
Manishkumarad,tution,k8s/base/worker-hpa.yaml,autoscaling/v2,False,501
waiyankyaw-leo,trading-dashboard,k8s/backend-deployment.yaml,autoscaling/v2,False,1625
Rafi-Hariman,svc-portofolio-go,deploy/prod-deployment.yaml,autoscaling/v2beta2,False,3027
MukeshTatrari,core_framework,cart/tcp_cart_service/devops/env/hpa/prod-east-2.yaml,autoscaling/v1,False,251
Roshan-Patrick,bookmynurse-devops,k8s/frontend/hpa.yaml,autoscaling/v2,False,964
ManagedKube,kubernetes-ops,old/kubernetes/helm/kube-metrics-adapter/test-usage/hpa-prometheus-metric-v2beta2.yaml,autoscaling/v2beta2,False,2289
steblynskyi,infrastructure,environments/qa/kubernetes/services/support/sup-tool-access-api.yaml,autoscaling/v2beta2,False,1772
OctavioBR,http-echo,kubernetes/hpa.yaml,autoscaling/v2,False,330
hxwxdmhd,noxsuite-security-platform,k8s/deployment.yaml,autoscaling/v2,False,3690
AdrianCamachoHerrera,TFG,kubernetes/HPA/queue-example-hpa.yml,autoscaling/v2beta2,False,937
issessions,ISSessionsCTF2022,07-PWN/0x07-UID-H/k8s/hpa.yml,autoscaling/v2beta2,False,469
zheng11581,cloudnative,gitops/demo-app/kustomize/overlay/staging/hpa.yaml,autoscaling/v2,False,445
joaocampelo3,energy-consumption-monolithic-migration-decomposition,PhaseFour/RabbitMQ/RabbitMQ.yaml,autoscaling/v2,False,1362
siddiquiabdul007,Devops_multi_deployment,k8s/base/order-service.yaml,autoscaling/v2,False,1558
AIML-Engineering-Lab,053_dram_memory_yield_mlops,deploy/k8s/hpa.yaml,autoscaling/v2,False,1495
weibaohui,blazork8s,BlazorApp/wwwroot/k8s_example/blazork8s_test/hpa.yaml,autoscaling/v2,False,2193
MukeshTatrari,core_framework,cart/tcp_cart_service/devops/env/hpa/prod-west-2.yaml,autoscaling/v1,False,251
leandrocamara,fiap.tech-challenge.fast-food.api.orders,kubernetes/hpa.yml,autoscaling/v2,False,366
aaadipop,gcp-poc,k8s/autoscale.yml,autoscaling/v2beta2,False,708
tuananhhedspibk,restful-app-k8s,overlays/prod/patch-hpa.yaml,autoscaling/v2,False,147
ssovanraksa,kdeployment,yaml/environments/production/connector/deployment/hlr-connector-integration-deployment.yaml,autoscaling/v2,False,2821
tanvir-eece-cse,Initial-commit-IoT-Network-Sentinel---AI-Powered-Security-Platform,k8s/backend-deployment.yaml,autoscaling/v2,False,3547
RickySBasra,training,gitops/apps/guestbook/hpa.yaml,autoscaling/v2,False,374
Siddhesh-Deshpande,LastMile,deployment/driver-service/driver-service-hpa.yml,autoscaling/v2,False,454
gilShin,test-jenkins-x-3,config-root/namespaces/tekton-pipelines/tekton-pipeline/tekton-pipelines-webhook-horizontalpodautoscaler.yaml,autoscaling/v2beta1,False,1565
iemafzalhassan,EasyShop,kubernetes/11-hpa.yaml,autoscaling/v2,False,374
FabricioGuimaraesOliveira,fiap-terraform,modules/eks/k8s/api-hpa.yaml,autoscaling/v1,False,236
kyle332106,rd-fluxcd-lesson,overlays/production/hpa.yaml,autoscaling/v2,False,354
zhouwude,101cp,module11/hpa/hpav2.yaml,autoscaling/v2beta2,False,358
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/codellama34binstruct/level_3/config_10.yaml,autoscaling/v1,False,1405
AFKD98,LLM_devops,config_v2_feedback_v2/generated_configs/redis/codellama13b_comb/level_6/config_6.yaml,autoscaling/v2beta1,False,2364
saiadityavarma,agent-microservice-boilerplate,k8s/hpa.yaml,autoscaling/v2,False,3757
basraven,la1r,kubernetes/nextcloud/mariadb/mariadb.yaml,autoscaling/v2,False,3414
callmer00t,kubeguide_example,Chapter_3/php-apache-hpa-v1.yaml,autoscaling/v1,False,361
tuananhhedspibk,restful-app-k8s,overlays/dev/patch-hpa.yaml,autoscaling/v2,False,147
kurniajay,college_infra_status,k8s/backend-hpa.yml,autoscaling/v2,False,378
lsst-ts,LOVE-integration-tools,deploy/k8s/hpa-manager.yml,autoscaling/v1,False,257
meilisearch,scrapix-v2,deploy/kubernetes/overlays/prod/patches/hpa.yaml,autoscaling/v2,False,1771
praveen1055,emqx,emqx/hpa.yaml,autoscaling/v2,False,475
MasayaAoyama,kubernetes-seminar,manifests/sample-hpa.yaml,autoscaling/v2beta1,False,339
danieldgtal,minikube-gcp,12-horizontal-pod-auptoscaler.yaml,autoscaling/v2,False,393
srvgit,autoapi-k8,overlays/auto-api/base/patch-hpa.yml,autoscaling/v2,False,119
xrlim97,sample-k8-app,hello-app/manifests/helloweb-hpa.yaml,autoscaling/v2beta2,False,1154
murulii,KubernetesDeploymentStaergywithcode,lessons/143/istiod/autoscale.yaml,autoscaling/v2,False,571
AFKD98,LLM_devops,config_v2_feedback_v2/generated_configs/dask/codellama34binstruct/level_3/config_10.yaml,autoscaling/v1,False,1405
andersonid,ocp-resources-usage-demo,gitops/app-bom/hpa.yaml,autoscaling/v2,False,374
betterthanbot,redhat-prep,400.7.3-stackrox-central-services-deployment.yaml,autoscaling/v1,False,116152
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/codellama7binstruct_fsl/level_3/config_8.yaml,autoscaling/v2beta1,False,1604
igorosilva,springa-batch-cronjob,overlays/dev/hpa.yaml,autoscaling/v2,False,525
suyuan32,simple-admin-core,deploy/k8s/core-rpc.yaml,autoscaling/v2,False,2491
nihad-hh,jap-week3,manifests/deployments/dotnet-deployment.yaml,autoscaling/v1,False,893
Him7n,k8_s,GitOps/harness-delegate.yml,autoscaling/v2,False,6188
andrianrf,belajar-kubernetes,examples/horizontal-pod-autoscaler.yaml,autoscaling/v2beta2,False,1085
darianrosebrook,agent-agency,deploy/kubernetes/base/hpa.yml,autoscaling/v2,False,4058
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/qwen_comb_no_intent/level_3/config_2.yaml,autoscaling/v1,False,1264
ecostanzi,k8slab,k8s/apps/admin-server-app.yml,autoscaling/v2beta2,False,2893
MamangRust,monolith-ecommerce-grpc,deployments/kubernetes/banner-hpa.yaml,autoscaling/v2,False,373
P7-AIS,AIS-cluster,overlays/dev/ais-worker-hpa.yaml,autoscaling/v1,False,253
dream-horizon-org,logwise,deploy/kubernetes/base/vector/vector-hpa.yaml,autoscaling/v2,False,875
zheng11581,cloudnative,gitops/demo-app/kustomize/overlay/prod/hpa.yaml,autoscaling/v2,False,445
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama34binstruct/level_3/config_10.yaml,autoscaling/v1,False,1405
IBMStockTrader,broker-query,manifests/deploy.yaml,autoscaling/v1,False,7890
thomaszhuo,gkubernetesengine_helloweb,hello-app/manifests/helloweb-hpa.yaml,autoscaling/v2beta2,False,1154
AFKD98,LLM_devops,config/generated_configs/dask/qwen_comb_no_intent/level_3/config_2.yaml,autoscaling/v1,False,1264
samuelvinay91,ai-engineer-portfolio,standalone-repos/llm-playground/k8s/deployment.yaml,autoscaling/v2,False,2954
eliteGoblin,tech_talks_blog,tech_talks/why_k8s/resource/hpa_talks.yaml,autoscaling/v1,False,251
ahouab,eks-blueprints-for-terraform,gitops/workload/webstore/ui/base/hpa.yaml,autoscaling/v1,False,231
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-scheduler/resources.yaml,autoscaling/v2beta2,False,6179
ACS-DnDn,DnDn-Infra,gitops/environments/prod/apps/dndn-web/hpa.yaml,autoscaling/v2,False,375
